Seq,ClothingID,Age,TitleLength,ReviewTextLength,Rating,RecommendedIND,DepartmentName,ClassName
11740.0,1078.0,28.0,15.0,394.0,5.0,Y,Dresses,Dresses
11741.0,1078.0,52.0,34.0,61.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,3.0,null,1.0,7.0,null,null,null,null
11742.0,960.0,38.0,19.0,219.0,5.0,Y,Jackets,Jackets
11743.0,960.0,51.0,5.0,500.0,5.0,Y,Jackets,Jackets
11744.0,1038.0,53.0,9.0,448.0,5.0,Y,Bottoms,Jeans
11745.0,1078.0,36.0,25.0,499.0,5.0,Y,Dresses,Dresses
11746.0,867.0,29.0,22.0,351.0,3.0,Y,Tops,Knits
11747.0,927.0,28.0,15.0,194.0,1.0,N,Tops,Sweaters
11748.0,867.0,65.0,8.0,141.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
11749.0,1078.0,25.0,16.0,499.0,5.0,Y,Dresses,Dresses
11750.0,1078.0,39.0,16.0,298.0,4.0,Y,Dresses,Dresses
11751.0,867.0,38.0,19.0,178.0,4.0,Y,Tops,Knits
11752.0,1078.0,45.0,16.0,255.0,3.0,N,Dresses,Dresses
11753.0,850.0,48.0,14.0,43.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
11754.0,960.0,35.0,0.0,298.0,5.0,Y,Jackets,Jackets
11755.0,818.0,54.0,0.0,213.0,2.0,N,Tops,Blouses
11756.0,868.0,39.0,39.0,450.0,4.0,Y,Tops,Knits
11757.0,1022.0,32.0,24.0,150.0,5.0,Y,Bottoms,Jeans
11758.0,518.0,55.0,0.0,70.0,5.0,Y,Intimate,Lounge
11759.0,1079.0,55.0,20.0,91.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
11760.0,1022.0,30.0,9.0,85.0,5.0,Y,Bottoms,Jeans
11761.0,907.0,33.0,8.0,340.0,5.0,Y,Tops,Fine gauge
11762.0,1079.0,46.0,38.0,154.0,1.0,N,Dresses,Dresses
11763.0,1022.0,42.0,16.0,264.0,5.0,Y,Bottoms,Jeans
11764.0,868.0,27.0,39.0,384.0,2.0,N,Tops,Knits
11765.0,1079.0,62.0,23.0,361.0,2.0,Y,Dresses,Dresses
11766.0,986.0,36.0,32.0,359.0,5.0,Y,Jackets,Jackets
11767.0,1079.0,37.0,25.0,164.0,2.0,N,Dresses,Dresses
11768.0,1079.0,39.0,21.0,384.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
11769.0,1022.0,39.0,35.0,350.0,4.0,Y,Bottoms,Jeans
11770.0,829.0,34.0,31.0,154.0,2.0,Y,Tops,Blouses
11771.0,1054.0,28.0,20.0,213.0,4.0,Y,Bottoms,Pants
11772.0,865.0,29.0,9.0,194.0,5.0,Y,Tops,Knits
11773.0,986.0,38.0,19.0,184.0,4.0,Y,Jackets,Jackets
11774.0,1022.0,45.0,10.0,270.0,5.0,Y,Bottoms,Jeans
11775.0,829.0,39.0,0.0,399.0,5.0,Y,Tops,Blouses
11776.0,829.0,29.0,15.0,358.0,5.0,Y,Tops,Blouses
11777.0,1052.0,33.0,0.0,278.0,2.0,Y,Bottoms,Pants
11778.0,1022.0,38.0,2.0,72.0,5.0,Y,Bottoms,Jeans
11779.0,1054.0,29.0,16.0,128.0,5.0,Y,Bottoms,Pants
11780.0,1079.0,55.0,27.0,335.0,4.0,Y,Dresses,Dresses
11781.0,865.0,25.0,8.0,311.0,5.0,Y,Tops,Knits
11782.0,1054.0,33.0,0.0,0.0,4.0,N,Bottoms,Pants
11783.0,868.0,45.0,21.0,291.0,3.0,N,Tops,Knits
11784.0,1052.0,38.0,0.0,382.0,2.0,N,Bottoms,Pants
11785.0,829.0,34.0,28.0,251.0,4.0,Y,Tops,Blouses
11786.0,1079.0,49.0,18.0,475.0,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
11787.0,1052.0,36.0,16.0,334.0,2.0,N,Bottoms,Pants
11788.0,695.0,32.0,34.0,104.0,4.0,Y,Intimate,Intimates
11789.0,1079.0,55.0,7.0,394.0,5.0,Y,Dresses,Dresses
11790.0,865.0,62.0,0.0,172.0,5.0,Y,Tops,Knits
11791.0,1079.0,66.0,18.0,500.0,5.0,Y,Dresses,Dresses
11792.0,1052.0,47.0,46.0,237.0,4.0,Y,Bottoms,Pants
11793.0,829.0,53.0,16.0,499.0,5.0,Y,Tops,Blouses
11794.0,907.0,39.0,0.0,0.0,5.0,Y,Tops,Fine gauge
11795.0,907.0,37.0,37.0,157.0,3.0,Y,Tops,Fine gauge
11796.0,1054.0,33.0,34.0,379.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
11797.0,1022.0,44.0,7.0,270.0,5.0,Y,Bottoms,Jeans
11798.0,829.0,34.0,18.0,115.0,5.0,Y,Tops,Blouses
11799.0,1054.0,26.0,21.0,500.0,5.0,Y,Bottoms,Pants
11800.0,1054.0,26.0,0.0,178.0,5.0,Y,Bottoms,Pants
11801.0,1079.0,42.0,6.0,500.0,4.0,Y,Dresses,Dresses
11802.0,907.0,41.0,0.0,500.0,5.0,Y,Tops,Fine gauge
11803.0,1079.0,31.0,43.0,457.0,2.0,N,Dresses,Dresses
11804.0,907.0,41.0,22.0,298.0,5.0,Y,Tops,Fine gauge
11805.0,1079.0,43.0,0.0,500.0,3.0,Y,Dresses,Dresses
11806.0,1079.0,47.0,24.0,387.0,4.0,Y,Dresses,Dresses
11807.0,868.0,44.0,0.0,348.0,4.0,Y,Tops,Knits
11808.0,1079.0,57.0,0.0,248.0,1.0,N,Dresses,Dresses
11809.0,865.0,24.0,22.0,117.0,5.0,Y,Tops,Knits
11810.0,695.0,27.0,0.0,364.0,5.0,Y,Intimate,Intimates
11811.0,829.0,37.0,9.0,326.0,4.0,Y,Tops,Blouses
11812.0,1079.0,46.0,10.0,307.0,4.0,Y,Dresses,Dresses
11813.0,868.0,38.0,34.0,367.0,5.0,Y,Tops,Knits
11814.0,518.0,25.0,14.0,79.0,4.0,Y,Intimate,Lounge
11815.0,1079.0,70.0,39.0,32.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,2.0,null,1.0,7.0,null,null,null,null
11816.0,829.0,35.0,5.0,151.0,5.0,Y,Tops,Blouses
11817.0,1079.0,50.0,23.0,94.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
11818.0,829.0,63.0,10.0,287.0,5.0,Y,Tops,Blouses
11819.0,1022.0,56.0,10.0,499.0,5.0,Y,Bottoms,Jeans
11820.0,1079.0,40.0,18.0,308.0,3.0,N,Dresses,Dresses
11821.0,1138.0,33.0,17.0,500.0,4.0,Y,Trend,Trend
11822.0,1052.0,44.0,0.0,0.0,5.0,Y,Bottoms,Pants
11823.0,1079.0,70.0,0.0,463.0,3.0,Y,Dresses,Dresses
11824.0,1099.0,25.0,0.0,203.0,4.0,N,Dresses,Dresses
11825.0,865.0,37.0,24.0,95.0,4.0,Y,Tops,Knits
11826.0,1022.0,36.0,0.0,87.0,4.0,Y,Bottoms,Jeans
11827.0,823.0,53.0,19.0,480.0,3.0,N,Tops,Blouses
11828.0,1079.0,44.0,17.0,141.0,5.0,Y,Dresses,Dresses
11829.0,1079.0,46.0,25.0,502.0,4.0,Y,Dresses,Dresses
11830.0,1079.0,38.0,14.0,357.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
11831.0,1098.0,34.0,0.0,0.0,5.0,Y,Dresses,Dresses
11832.0,1022.0,29.0,31.0,175.0,5.0,Y,Bottoms,Jeans
11833.0,865.0,33.0,34.0,241.0,4.0,Y,Tops,Knits
11834.0,1079.0,56.0,8.0,234.0,4.0,Y,Dresses,Dresses
11835.0,829.0,58.0,15.0,95.0,5.0,Y,Tops,Blouses
11836.0,907.0,53.0,14.0,219.0,5.0,Y,Tops,Fine gauge
11837.0,1079.0,46.0,20.0,499.0,4.0,Y,Dresses,Dresses
11838.0,872.0,52.0,43.0,371.0,5.0,Y,Tops,Knits
11839.0,872.0,35.0,28.0,125.0,5.0,Y,Tops,Knits
11840.0,872.0,44.0,10.0,235.0,4.0,Y,Tops,Knits
11841.0,872.0,28.0,0.0,0.0,4.0,Y,Tops,Knits
11842.0,1111.0,47.0,0.0,272.0,5.0,Y,Dresses,Dresses
11843.0,333.0,54.0,25.0,309.0,5.0,Y,Bottoms,Shorts
11844.0,1059.0,47.0,9.0,243.0,4.0,Y,Bottoms,Pants
11845.0,872.0,47.0,0.0,464.0,5.0,Y,Tops,Knits
11846.0,872.0,52.0,0.0,66.0,5.0,Y,Tops,Knits
11847.0,333.0,36.0,0.0,213.0,5.0,Y,Bottoms,Shorts
11848.0,872.0,39.0,17.0,242.0,5.0,Y,Tops,Knits
11849.0,872.0,46.0,28.0,422.0,5.0,Y,Tops,Knits
11850.0,333.0,39.0,0.0,0.0,3.0,Y,Bottoms,Shorts
11851.0,872.0,47.0,0.0,0.0,5.0,Y,Tops,Knits
11852.0,1045.0,33.0,27.0,500.0,5.0,Y,Bottoms,Pants
11853.0,1059.0,30.0,23.0,317.0,5.0,Y,Bottoms,Pants
11854.0,1054.0,60.0,4.0,72.0,5.0,Y,Bottoms,Pants
11855.0,872.0,48.0,13.0,60.0,5.0,Y,Tops,Knits
11856.0,333.0,34.0,18.0,331.0,4.0,Y,Bottoms,Shorts
11857.0,872.0,32.0,14.0,128.0,5.0,Y,Tops,Knits
11858.0,872.0,50.0,23.0,213.0,4.0,Y,Tops,Knits
11859.0,872.0,44.0,7.0,305.0,4.0,Y,Tops,Knits
11860.0,872.0,49.0,8.0,263.0,4.0,Y,Tops,Knits
11861.0,879.0,56.0,43.0,233.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,2.0,4.0,null,null,null,null
11862.0,872.0,34.0,11.0,41.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
11863.0,1059.0,39.0,7.0,308.0,5.0,Y,Bottoms,Pants
11864.0,333.0,44.0,17.0,167.0,4.0,Y,Bottoms,Shorts
11865.0,879.0,50.0,15.0,380.0,2.0,N,Tops,Knits
11866.0,872.0,37.0,15.0,264.0,5.0,Y,Tops,Knits
11867.0,818.0,40.0,0.0,170.0,1.0,N,Tops,Blouses
11868.0,872.0,31.0,10.0,187.0,3.0,Y,Tops,Knits
11869.0,1022.0,42.0,17.0,322.0,5.0,Y,Bottoms,Jeans
11870.0,879.0,66.0,8.0,455.0,5.0,Y,Tops,Knits
11871.0,872.0,31.0,20.0,372.0,5.0,Y,Tops,Knits
11872.0,1117.0,33.0,11.0,194.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
11873.0,872.0,40.0,13.0,287.0,4.0,Y,Tops,Knits
11874.0,1054.0,61.0,21.0,499.0,5.0,Y,Bottoms,Pants
11875.0,936.0,77.0,16.0,500.0,5.0,Y,Tops,Sweaters
11876.0,1059.0,41.0,0.0,471.0,1.0,N,Bottoms,Pants
11877.0,872.0,36.0,27.0,269.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,2.0,4.0,null,null,null,null
11878.0,872.0,66.0,8.0,349.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
11879.0,872.0,44.0,32.0,354.0,3.0,N,Tops,Knits
11880.0,868.0,57.0,19.0,174.0,2.0,N,Tops,Knits
11881.0,964.0,32.0,0.0,41.0,5.0,Y,Jackets,Jackets
11882.0,829.0,59.0,0.0,131.0,5.0,Y,Tops,Blouses
11883.0,868.0,59.0,35.0,290.0,5.0,Y,Tops,Knits
11884.0,872.0,34.0,0.0,74.0,5.0,Y,Tops,Knits
11885.0,872.0,44.0,11.0,298.0,5.0,Y,Tops,Knits
11886.0,860.0,26.0,28.0,500.0,3.0,Y,Tops,Knits
11887.0,854.0,27.0,18.0,306.0,4.0,Y,Tops,Knits
11888.0,860.0,40.0,0.0,364.0,4.0,Y,Tops,Knits
11889.0,854.0,41.0,13.0,326.0,5.0,Y,Tops,Knits
11890.0,872.0,39.0,11.0,497.0,5.0,Y,Tops,Knits
11891.0,872.0,45.0,24.0,327.0,3.0,N,Tops,Knits
11892.0,872.0,56.0,18.0,125.0,5.0,Y,Tops,Knits
11893.0,196.0,32.0,8.0,125.0,5.0,Y,Intimate,Sleep
11894.0,964.0,32.0,0.0,0.0,1.0,N,Jackets,Jackets
11895.0,854.0,39.0,11.0,211.0,2.0,N,Tops,Knits
11896.0,196.0,67.0,29.0,463.0,5.0,Y,Intimate,Sleep
11897.0,872.0,53.0,20.0,500.0,5.0,Y,Tops,Knits
11898.0,866.0,44.0,4.0,174.0,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
11899.0,854.0,46.0,10.0,158.0,5.0,Y,Tops,Knits
11900.0,1052.0,46.0,10.0,500.0,3.0,N,Bottoms,Pants
11901.0,860.0,39.0,0.0,0.0,5.0,Y,Tops,Knits
11902.0,860.0,46.0,0.0,0.0,5.0,Y,Tops,Knits
11903.0,872.0,47.0,12.0,502.0,3.0,N,Tops,Knits
11904.0,964.0,52.0,0.0,500.0,5.0,Y,Jackets,Jackets
11905.0,196.0,53.0,0.0,257.0,5.0,Y,Intimate,Sleep
11906.0,1089.0,31.0,9.0,363.0,4.0,Y,Dresses,Dresses
11907.0,829.0,56.0,13.0,176.0,5.0,Y,Tops,Blouses
11908.0,1052.0,48.0,18.0,500.0,4.0,Y,Bottoms,Pants
11909.0,872.0,37.0,6.0,159.0,4.0,Y,Tops,Knits
11910.0,860.0,52.0,15.0,116.0,4.0,Y,Tops,Knits
11911.0,860.0,45.0,34.0,467.0,4.0,Y,Tops,Knits
11912.0,78.0,43.0,27.0,224.0,4.0,Y,Intimate,Intimates
11913.0,1089.0,30.0,8.0,418.0,5.0,Y,Dresses,Dresses
11914.0,860.0,63.0,29.0,318.0,4.0,Y,Tops,Knits
11915.0,860.0,23.0,0.0,150.0,3.0,N,Tops,Knits
11916.0,860.0,61.0,32.0,235.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,3.0,null,1.0,4.0,null,null,null,null
11917.0,342.0,28.0,0.0,0.0,5.0,Y,Intimate,Swim
11918.0,829.0,52.0,16.0,138.0,null,null,null,null
null,3.0,null,1.0,4.0,null,null,null,null
11919.0,872.0,48.0,0.0,283.0,4.0,Y,Tops,Knits
11920.0,854.0,38.0,16.0,367.0,4.0,Y,Tops,Knits
11921.0,829.0,48.0,16.0,380.0,3.0,Y,Tops,Blouses
11922.0,860.0,52.0,22.0,167.0,4.0,Y,Tops,Knits
11923.0,196.0,51.0,8.0,143.0,5.0,Y,Intimate,Sleep
11924.0,872.0,30.0,20.0,182.0,5.0,Y,Tops,Knits
11925.0,860.0,26.0,12.0,244.0,5.0,Y,Tops,Knits
11926.0,79.0,54.0,20.0,199.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,8.0,null,null,null,null
11927.0,196.0,52.0,11.0,119.0,5.0,Y,Intimate,Sleep
11928.0,829.0,67.0,17.0,122.0,5.0,Y,Tops,Blouses
11929.0,829.0,24.0,41.0,360.0,2.0,N,Tops,Blouses
11930.0,868.0,20.0,11.0,363.0,5.0,Y,Tops,Knits
11931.0,829.0,44.0,0.0,306.0,5.0,Y,Tops,Blouses
11932.0,829.0,33.0,34.0,498.0,4.0,Y,Tops,Blouses
11933.0,815.0,25.0,31.0,379.0,1.0,N,Tops,Blouses
11934.0,829.0,35.0,0.0,331.0,5.0,Y,Tops,Blouses
11935.0,829.0,62.0,17.0,313.0,4.0,Y,Tops,Blouses
11936.0,868.0,25.0,13.0,199.0,5.0,Y,Tops,Knits
11937.0,829.0,23.0,23.0,281.0,5.0,Y,Tops,Blouses
11938.0,829.0,29.0,7.0,208.0,5.0,Y,Tops,Blouses
11939.0,824.0,33.0,8.0,500.0,5.0,Y,Tops,Blouses
11940.0,829.0,37.0,26.0,500.0,4.0,Y,Tops,Blouses
11941.0,473.0,36.0,6.0,119.0,4.0,Y,Bottoms,Pants
11942.0,829.0,54.0,0.0,393.0,3.0,N,Tops,Blouses
11943.0,829.0,39.0,12.0,243.0,5.0,Y,Tops,Blouses
11944.0,829.0,64.0,25.0,271.0,4.0,Y,Tops,Blouses
11945.0,829.0,52.0,41.0,500.0,5.0,Y,Tops,Blouses
11946.0,829.0,39.0,15.0,236.0,5.0,Y,Tops,Blouses
11947.0,941.0,82.0,14.0,407.0,4.0,Y,Tops,Sweaters
11948.0,829.0,33.0,39.0,178.0,4.0,Y,Tops,Blouses
11949.0,829.0,43.0,12.0,228.0,5.0,Y,Tops,Blouses
11950.0,829.0,63.0,14.0,220.0,5.0,Y,Tops,Blouses
11951.0,829.0,66.0,23.0,374.0,5.0,Y,Tops,Blouses
11952.0,829.0,49.0,43.0,463.0,4.0,Y,Tops,Blouses
11953.0,824.0,35.0,6.0,92.0,5.0,Y,Tops,Blouses
11954.0,869.0,40.0,0.0,186.0,1.0,N,Tops,Knits
11955.0,1077.0,33.0,38.0,368.0,3.0,N,Dresses,Dresses
11956.0,829.0,34.0,9.0,158.0,2.0,N,Tops,Blouses
11957.0,829.0,37.0,11.0,198.0,5.0,Y,Tops,Blouses
11958.0,1077.0,51.0,14.0,458.0,5.0,Y,Dresses,Dresses
11959.0,829.0,43.0,17.0,237.0,5.0,Y,Tops,Blouses
11960.0,829.0,56.0,24.0,500.0,5.0,Y,Tops,Blouses
11961.0,829.0,46.0,16.0,163.0,5.0,Y,Tops,Blouses
11962.0,829.0,36.0,23.0,495.0,5.0,Y,Tops,Blouses
11963.0,829.0,31.0,20.0,72.0,5.0,Y,Tops,Blouses
11964.0,829.0,43.0,12.0,292.0,1.0,N,Tops,Blouses
11965.0,1077.0,40.0,12.0,290.0,5.0,Y,Dresses,Dresses
11966.0,824.0,61.0,16.0,233.0,5.0,Y,Tops,Blouses
11967.0,869.0,66.0,26.0,500.0,5.0,Y,Tops,Knits
11968.0,829.0,66.0,18.0,273.0,4.0,Y,Tops,Blouses
11969.0,829.0,44.0,23.0,236.0,5.0,Y,Tops,Blouses
11970.0,824.0,32.0,25.0,499.0,4.0,Y,Tops,Blouses
11971.0,872.0,32.0,9.0,74.0,5.0,Y,Tops,Knits
11972.0,829.0,38.0,13.0,69.0,5.0,Y,Tops,Blouses
11973.0,872.0,52.0,39.0,500.0,5.0,Y,Tops,Knits
11974.0,824.0,58.0,0.0,0.0,5.0,Y,Tops,Blouses
11975.0,1077.0,48.0,19.0,436.0,5.0,Y,Dresses,Dresses
11976.0,964.0,24.0,0.0,411.0,3.0,N,Jackets,Jackets
11977.0,829.0,66.0,10.0,500.0,5.0,Y,Tops,Blouses
11978.0,829.0,57.0,38.0,184.0,5.0,Y,Tops,Blouses
11979.0,473.0,36.0,21.0,226.0,5.0,Y,Bottoms,Pants
11980.0,829.0,38.0,0.0,407.0,3.0,N,Tops,Blouses
11981.0,829.0,40.0,10.0,265.0,5.0,Y,Tops,Blouses
11982.0,824.0,37.0,0.0,0.0,5.0,Y,Tops,Blouses
11983.0,829.0,35.0,36.0,426.0,5.0,Y,Tops,Blouses
11984.0,831.0,42.0,17.0,298.0,5.0,Y,Tops,Blouses
11985.0,1031.0,53.0,22.0,195.0,5.0,Y,Bottoms,Jeans
11986.0,804.0,72.0,20.0,199.0,4.0,Y,Intimate,Lounge
11987.0,1077.0,26.0,7.0,307.0,5.0,Y,Dresses,Dresses
11988.0,602.0,56.0,31.0,295.0,5.0,Y,Bottoms,Shorts
11989.0,820.0,28.0,8.0,298.0,5.0,Y,Tops,Blouses
11990.0,1077.0,52.0,43.0,499.0,4.0,Y,Dresses,Dresses
11991.0,303.0,51.0,20.0,293.0,5.0,Y,Intimate,Lounge
11992.0,1077.0,25.0,21.0,359.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
11993.0,1077.0,43.0,17.0,306.0,4.0,Y,Dresses,Dresses
11994.0,1077.0,39.0,12.0,500.0,5.0,Y,Dresses,Dresses
11995.0,1008.0,37.0,10.0,368.0,5.0,Y,Bottoms,Skirts
11996.0,1042.0,32.0,0.0,0.0,3.0,N,Bottoms,Pants
11997.0,804.0,39.0,22.0,457.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,8.0,null,null,null,null
11998.0,602.0,36.0,19.0,292.0,3.0,N,Bottoms,Shorts
11999.0,831.0,53.0,21.0,475.0,4.0,Y,Tops,Blouses
12000.0,602.0,39.0,0.0,0.0,5.0,Y,Bottoms,Shorts
12001.0,1094.0,38.0,15.0,271.0,5.0,Y,Dresses,Dresses
12002.0,602.0,30.0,0.0,0.0,5.0,Y,Bottoms,Shorts
12003.0,831.0,83.0,9.0,38.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
12004.0,1077.0,35.0,9.0,500.0,4.0,Y,Dresses,Dresses
12005.0,1031.0,32.0,33.0,156.0,4.0,Y,Bottoms,Jeans
12006.0,1031.0,44.0,16.0,215.0,4.0,Y,Bottoms,Jeans
12007.0,602.0,49.0,13.0,47.0,4.0,Y,Bottoms,Shorts
12008.0,1008.0,39.0,16.0,500.0,4.0,Y,Bottoms,Skirts
12009.0,1077.0,30.0,12.0,103.0,5.0,Y,Dresses,Dresses
12010.0,1008.0,31.0,8.0,150.0,5.0,Y,Bottoms,Skirts
12011.0,1077.0,29.0,12.0,151.0,4.0,Y,Dresses,Dresses
12012.0,820.0,55.0,33.0,110.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
12013.0,831.0,61.0,39.0,165.0,3.0,Y,Tops,Blouses
12014.0,1077.0,34.0,0.0,0.0,4.0,Y,Dresses,Dresses
12015.0,1077.0,29.0,8.0,145.0,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
12016.0,602.0,51.0,22.0,499.0,3.0,Y,Bottoms,Shorts
12017.0,1042.0,34.0,18.0,106.0,5.0,Y,Bottoms,Pants
12018.0,1042.0,30.0,15.0,232.0,3.0,Y,Bottoms,Pants
12019.0,1008.0,35.0,28.0,285.0,5.0,Y,Bottoms,Skirts
12020.0,602.0,50.0,22.0,144.0,4.0,Y,Bottoms,Shorts
12021.0,1008.0,31.0,32.0,500.0,5.0,Y,Bottoms,Skirts
12022.0,1008.0,45.0,0.0,499.0,4.0,Y,Bottoms,Skirts
12023.0,831.0,57.0,18.0,354.0,5.0,Y,Tops,Blouses
12024.0,602.0,55.0,4.0,171.0,5.0,Y,Bottoms,Shorts
12025.0,1008.0,43.0,19.0,187.0,5.0,Y,Bottoms,Skirts
12026.0,1077.0,52.0,31.0,497.0,3.0,Y,Dresses,Dresses
12027.0,1077.0,31.0,0.0,0.0,5.0,Y,Dresses,Dresses
12028.0,1077.0,52.0,17.0,301.0,4.0,Y,Dresses,Dresses
12029.0,1042.0,38.0,14.0,143.0,5.0,Y,Bottoms,Pants
12030.0,831.0,26.0,19.0,348.0,3.0,N,Tops,Blouses
12031.0,602.0,28.0,35.0,500.0,5.0,Y,Bottoms,Shorts
12032.0,776.0,56.0,18.0,98.0,5.0,N,Intimate,Legwear
12033.0,1077.0,56.0,26.0,204.0,2.0,N,Dresses,Dresses
12034.0,872.0,38.0,34.0,98.0,4.0,Y,Tops,Knits
12035.0,1059.0,40.0,30.0,224.0,5.0,Y,Bottoms,Pants
12036.0,872.0,37.0,0.0,0.0,4.0,Y,Tops,Knits
12037.0,872.0,43.0,8.0,132.0,3.0,N,Tops,Knits
12038.0,872.0,62.0,9.0,58.0,4.0,Y,Tops,Knits
12039.0,863.0,28.0,6.0,318.0,5.0,Y,Tops,Knits
12040.0,1092.0,63.0,16.0,500.0,4.0,Y,Dresses,Dresses
12041.0,1059.0,41.0,0.0,500.0,5.0,Y,Bottoms,Pants
12042.0,1092.0,33.0,14.0,145.0,4.0,Y,Dresses,Dresses
12043.0,1059.0,39.0,40.0,93.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
12044.0,863.0,46.0,19.0,310.0,5.0,Y,Tops,Knits
12045.0,872.0,33.0,11.0,319.0,3.0,N,Tops,Knits
12046.0,1080.0,46.0,24.0,126.0,5.0,Y,Dresses,Dresses
12047.0,1080.0,32.0,13.0,342.0,4.0,Y,Dresses,Dresses
12048.0,1110.0,49.0,5.0,443.0,5.0,Y,Dresses,Dresses
12049.0,1080.0,38.0,12.0,452.0,5.0,Y,Dresses,Dresses
12050.0,863.0,39.0,0.0,0.0,5.0,Y,Tops,Knits
12051.0,1092.0,53.0,16.0,469.0,5.0,Y,Dresses,Dresses
12052.0,828.0,39.0,22.0,325.0,null,null,null,null
null,5.0,null,2.0,4.0,null,null,null,null
12053.0,668.0,54.0,0.0,235.0,5.0,Y,Intimate,Sleep
12054.0,1092.0,42.0,0.0,99.0,1.0,N,Dresses,Dresses
12055.0,863.0,69.0,0.0,109.0,5.0,Y,Tops,Knits
12056.0,872.0,20.0,16.0,438.0,5.0,Y,Tops,Knits
12057.0,1027.0,44.0,11.0,255.0,5.0,Y,Bottoms,Jeans
12058.0,1092.0,54.0,18.0,500.0,4.0,Y,Dresses,Dresses
12059.0,1059.0,39.0,30.0,504.0,5.0,Y,Bottoms,Pants
12060.0,1059.0,41.0,8.0,500.0,5.0,Y,Bottoms,Pants
12061.0,872.0,25.0,20.0,484.0,5.0,Y,Tops,Knits
12062.0,872.0,25.0,9.0,165.0,4.0,Y,Tops,Knits
12063.0,1092.0,48.0,0.0,161.0,5.0,Y,Dresses,Dresses
12064.0,1080.0,33.0,27.0,169.0,2.0,Y,Dresses,Dresses
12065.0,1059.0,36.0,23.0,158.0,5.0,Y,Bottoms,Pants
12066.0,1080.0,28.0,42.0,223.0,4.0,Y,Dresses,Dresses
12067.0,1059.0,37.0,36.0,499.0,4.0,Y,Bottoms,Pants
12068.0,1092.0,39.0,32.0,502.0,5.0,Y,Dresses,Dresses
12069.0,1110.0,39.0,4.0,187.0,5.0,Y,Dresses,Dresses
12070.0,1110.0,38.0,0.0,0.0,5.0,Y,Dresses,Dresses
12071.0,1059.0,52.0,30.0,500.0,5.0,Y,Bottoms,Pants
12072.0,1033.0,40.0,0.0,0.0,5.0,Y,Bottoms,Jeans
12073.0,633.0,25.0,0.0,139.0,4.0,Y,Bottoms,Shorts
12074.0,1059.0,53.0,0.0,263.0,5.0,Y,Bottoms,Pants
12075.0,1059.0,55.0,11.0,420.0,2.0,N,Bottoms,Pants
12076.0,1092.0,36.0,0.0,354.0,4.0,Y,Dresses,Dresses
12077.0,872.0,64.0,18.0,239.0,5.0,Y,Tops,Knits
12078.0,1080.0,22.0,24.0,325.0,1.0,N,Dresses,Dresses
12079.0,985.0,32.0,21.0,165.0,5.0,Y,Jackets,Jackets
12080.0,734.0,39.0,19.0,97.0,3.0,N,Intimate,Lounge
12081.0,933.0,68.0,19.0,182.0,5.0,Y,Tops,Sweaters
12082.0,1046.0,46.0,12.0,93.0,2.0,N,Bottoms,Pants
12083.0,1055.0,74.0,7.0,98.0,5.0,Y,Bottoms,Pants
