id,order_status,order_price,order_freight,order_qty,order_timestamp,order_approved_time,order_estimated_delivery_date,order_delivered_customer_date,order_product_id,review_creation_date,review_score
1531,"delivered",80,16.81,1,"2018-01-25 22:06:25","2018-01-25 22:18:03","2018-02-19 00:00:00","2018-02-01 23:29:04",62,"2018-02-02 00:00:00",4
1532,"delivered",99,17.94,1,"2017-10-10 21:38:57","2017-10-10 21:49:33","2017-10-30 00:00:00","2017-10-25 19:11:16",2393,"2017-10-26 00:00:00",4
1533,"delivered",89,17.19,1,"2017-11-03 10:26:21","2017-11-06 23:32:02","2017-11-28 00:00:00","2017-11-16 21:38:59",1303,"2017-11-17 00:00:00",5
1534,"delivered",315,116.06,1,"2017-11-24 19:23:45","2017-11-24 22:53:56","2017-12-28 00:00:00","2017-12-21 19:19:22",345,"2017-12-22 00:00:00",3
1535,"shipped",399,17.54,1,"2017-05-29 15:37:28","2017-05-30 15:45:31","2017-06-22 00:00:00","",2394,"2017-06-25 00:00:00",1
1536,"delivered",35.9,14.1,1,"2017-09-22 11:12:47","2017-09-22 11:35:26","2017-10-20 00:00:00","2017-10-02 18:58:43",1778,"2017-10-03 00:00:00",3
1537,"delivered",19.9,10.96,1,"2017-09-04 11:17:55","2017-09-04 11:30:20","2017-09-26 00:00:00","2017-09-11 20:41:29",1989,"2017-09-12 00:00:00",5
1538,"delivered",84.99,19.13,1,"2018-01-05 05:59:48","2018-01-05 06:09:26","2018-02-08 00:00:00","2018-01-12 21:33:17",1426,"2018-01-13 00:00:00",5
1539,"delivered",19.9,15.09,1,"2018-01-12 01:22:28","2018-01-12 01:34:23","2018-02-09 00:00:00","2018-01-22 20:27:05",1149,"2018-01-23 00:00:00",5
1540,"delivered",49.99,16.11,1,"2017-10-23 13:01:55","2017-10-23 13:14:46","2017-11-17 00:00:00","2017-11-01 17:37:43",585,"2017-11-02 00:00:00",3
1541,"delivered",59.9,9.94,1,"2017-11-16 17:27:13","2017-11-18 02:50:34","2017-11-29 00:00:00","2017-11-23 18:46:43",445,"2017-11-24 00:00:00",5
1542,"delivered",16.8,16.11,1,"2017-11-30 11:05:05","2017-11-30 11:12:24","2017-12-27 00:00:00","2017-12-14 21:08:59",1359,"2017-12-15 00:00:00",1
1543,"delivered",45,16.11,1,"2017-08-02 10:38:14","2017-08-04 20:03:27","2017-08-24 00:00:00","2017-08-30 20:19:57",118,"2017-08-30 00:00:00",2
1544,"delivered",87,14.36,1,"2017-07-17 22:58:24","2017-07-18 00:30:46","2017-08-08 00:00:00","2017-08-04 16:22:57",2374,"2000-01-01 00:00:00",4
1545,"delivered",578,38.6,2,"2017-11-07 12:06:50","2017-11-07 12:27:25","2017-11-28 00:00:00","2017-11-14 19:42:45",1766,"2017-11-15 00:00:00",5
1546,"delivered",99.9,16.46,1,"2018-02-13 17:00:10","2018-02-13 17:15:31","2018-03-12 00:00:00","2018-03-01 00:19:09",1447,"2018-03-02 00:00:00",1
1547,"delivered",599,20.93,1,"2017-06-05 22:38:53","2017-06-07 02:35:24","2017-06-26 00:00:00","2017-06-19 21:25:53",5,"2017-06-21 00:00:00",4
1548,"delivered",20.3,1.98,1,"2017-11-10 13:41:19","2017-11-10 13:55:26","2017-12-05 00:00:00","2017-11-21 17:00:15",521,"2017-11-22 00:00:00",1
1549,"delivered",59.99,16.18,1,"2018-02-14 14:11:23","2018-02-14 14:27:39","2018-03-08 00:00:00","2018-03-15 21:51:47",1539,"2018-03-10 00:00:00",5
1550,"delivered",265.9,22.35,1,"2017-10-24 15:31:30","2017-10-26 02:56:51","2017-11-21 00:00:00","2017-11-01 21:08:43",1462,"2017-11-02 00:00:00",1
1551,"delivered",1098,37.89,1,"2017-12-06 13:56:13","2017-12-06 14:12:30","2017-12-26 00:00:00","2017-12-07 22:10:47",802,"2017-12-08 00:00:00",4
1552,"delivered",179.9,12.76,1,"2017-09-04 12:54:32","2017-09-04 13:10:09","2017-09-21 00:00:00","2017-09-11 16:47:23",1428,"2017-09-12 00:00:00",1
1553,"delivered",87,14.04,1,"2018-02-21 22:08:55","2018-02-21 22:25:23","2018-03-23 00:00:00","2018-03-02 16:08:54",2107,"2018-03-03 00:00:00",5
1554,"delivered",34.45,13.21,1,"2017-06-22 13:56:29","2017-06-24 02:23:03","2017-07-12 00:00:00","2017-07-04 13:16:36",262,"2017-07-05 00:00:00",5
1555,"delivered",15.99,15.87,1,"2017-11-06 21:23:20","2017-11-07 05:32:14","2017-12-06 00:00:00","2017-11-16 19:07:20",1068,"2017-11-17 00:00:00",5
1556,"delivered",1219,35.91,1,"2017-08-28 11:35:21","2017-08-28 11:45:22","2017-09-22 00:00:00","2017-09-08 15:16:43",1300,"2017-09-09 00:00:00",5
1557,"delivered",59.9,2.09,1,"2017-08-03 22:19:11","2017-08-03 22:35:13","2017-08-16 00:00:00","2017-08-08 12:47:15",579,"2017-08-09 00:00:00",5
1558,"delivered",47.99,8.72,1,"2017-05-01 18:58:53","2017-05-01 19:05:17","2017-05-23 00:00:00","2017-05-09 20:57:44",271,"2017-06-08 00:00:00",3
1559,"delivered",69.9,13.07,1,"2017-04-26 16:07:12","2017-04-26 16:15:10","2017-05-18 00:00:00","2017-05-11 08:09:11",2139,"2017-05-12 00:00:00",5
1560,"delivered",59.9,24.91,1,"2017-04-04 13:57:32","2017-04-05 09:42:40","2017-05-11 00:00:00","2017-05-05 11:57:52",2024,"2017-05-06 00:00:00",5
1561,"delivered",66.29,12.48,1,"2017-09-18 15:41:27","2017-09-18 15:50:26","2017-09-28 00:00:00","2017-09-25 21:33:03",1455,"2017-09-26 00:00:00",1
1562,"delivered",75.78,34.33,1,"2017-08-25 00:33:42","2017-08-26 02:05:52","2017-09-29 00:00:00","2017-09-12 19:27:39",1434,"2017-09-13 00:00:00",5
1563,"delivered",114.9,16.56,1,"2017-12-02 12:22:42","2017-12-02 12:32:29","2018-01-02 00:00:00","2017-12-14 12:22:13",1457,"2017-12-15 00:00:00",5
1564,"delivered",220.89,17.27,1,"2017-11-28 17:54:01","2017-11-30 02:21:51","2017-12-12 00:00:00","2017-12-06 14:07:15",2376,"2017-12-07 00:00:00",1
1565,"delivered",17.99,11.85,1,"2017-11-24 16:03:41","2017-11-24 19:52:38","2017-12-14 00:00:00","2017-12-19 19:16:59",1801,"2017-12-16 00:00:00",5
1566,"delivered",295,14.51,1,"2018-03-29 15:01:10","2018-03-31 09:07:59","2018-04-18 00:00:00","2018-04-10 16:08:34",1864,"2018-04-11 00:00:00",5
1567,"delivered",126.99,32.44,1,"2018-01-11 12:47:23","2018-01-11 12:56:39","2018-03-16 00:00:00","2018-02-14 21:36:34",430,"2018-02-15 00:00:00",5
1568,"delivered",969.99,51.25,1,"2017-07-03 18:34:19","2017-07-03 18:45:20","2017-08-01 00:00:00","2017-07-21 20:06:23",483,"2017-07-22 00:00:00",5
1569,"delivered",39.99,16.11,1,"2018-01-08 16:39:36","2018-01-08 16:49:38","2018-02-05 00:00:00","2018-01-23 12:28:11",1966,"2018-01-24 00:00:00",1
1570,"delivered",36,9.81,1,"2017-09-11 15:24:45","2017-09-11 15:44:04","2017-09-21 00:00:00","2017-09-13 17:59:59",358,"2017-09-14 00:00:00",5
1571,"invoiced",194,18.27,1,"2018-03-18 17:24:33","2018-03-18 17:35:31","2018-04-05 00:00:00","",1379,"2018-04-07 00:00:00",1
1572,"invoiced",146.99,22.9,1,"2017-10-31 13:18:12","2017-10-31 13:35:29","2017-11-21 00:00:00","",1443,"2017-11-23 00:00:00",1
1573,"delivered",48.9,11.81,1,"2017-04-19 22:13:50","2017-04-19 22:25:10","2017-05-09 00:00:00","2017-05-01 11:18:32",188,"2017-05-02 00:00:00",5
1574,"delivered",26.5,4.8,1,"2017-08-05 19:14:48","2017-08-08 04:04:27","2017-09-04 00:00:00","2017-08-11 16:50:12",2189,"2017-08-12 00:00:00",5
1575,"delivered",44.35,10.56,1,"2017-05-18 13:57:20","2017-05-18 14:10:14","2017-06-09 00:00:00","2017-05-29 13:10:17",1587,"2017-05-30 00:00:00",1
1576,"delivered",52.64,15.12,1,"2017-09-29 16:07:24","2017-10-03 04:23:43","2017-10-25 00:00:00","2017-10-13 23:17:35",1610,"2017-10-14 00:00:00",5
1577,"delivered",349.99,18.7,1,"2017-07-25 21:27:30","2017-07-25 21:43:35","2017-08-16 00:00:00","2017-08-03 20:12:39",927,"2017-08-04 00:00:00",5
1578,"delivered",95,37.51,1,"2017-10-01 10:02:50","2017-10-03 04:23:59","2017-10-31 00:00:00","2017-10-19 12:21:41",1009,"2017-10-20 00:00:00",1
1579,"delivered",129,36.98,1,"2017-09-07 11:53:21","2017-09-07 12:05:44","2017-09-29 00:00:00","2017-09-27 21:11:32",2226,"2017-09-28 00:00:00",1
1580,"delivered",89.99,15.38,1,"2018-02-13 21:54:25","2018-02-13 22:07:57","2018-03-07 00:00:00","2018-03-06 15:33:29",43,"2018-03-07 00:00:00",4
1581,"delivered",20,16.79,1,"2017-10-16 15:09:27","2017-10-16 15:28:05","2017-11-09 00:00:00","2017-10-27 17:20:01",186,"2017-10-28 00:00:00",4
1582,"delivered",189.9,17.09,1,"2017-11-21 12:57:50","2017-11-21 13:10:03","2017-12-14 00:00:00","2017-12-05 20:23:27",1775,"2017-12-06 00:00:00",5
1583,"delivered",92.9,16.28,1,"2018-02-28 14:21:44","2018-02-28 14:36:09","2018-03-19 00:00:00","2018-03-12 23:36:30",6,"2018-03-13 00:00:00",1
1584,"delivered",68.9,6.92,1,"2017-10-04 22:34:14","2017-10-04 22:44:12","2017-11-06 00:00:00","2017-10-13 18:04:11",1653,"2017-10-14 00:00:00",3
1585,"delivered",118,33.7,2,"2018-01-05 21:18:09","2018-01-05 21:29:26","2018-02-09 00:00:00","2018-01-30 20:45:06",1885,"2018-01-31 00:00:00",2
1586,"delivered",39,17.78,1,"2017-04-19 17:51:51","2017-04-19 18:05:17","2017-05-24 00:00:00","2017-05-03 14:22:50",207,"2017-05-04 00:00:00",4
1587,"delivered",99,19.23,1,"2017-08-05 09:08:55","2017-08-05 09:23:12","2017-09-06 00:00:00","2017-08-26 14:34:02",1262,"2017-08-27 00:00:00",3
1588,"delivered",229.99,13.59,1,"2017-09-03 22:36:56","2017-09-04 02:31:39","2017-09-27 00:00:00","2017-09-06 17:19:05",1534,"2017-09-07 00:00:00",1
1589,"delivered",59.9,15.63,1,"2017-04-28 12:23:56","2017-04-28 13:05:29","2017-05-24 00:00:00","2017-06-02 12:48:02",87,"2017-05-26 00:00:00",1
1590,"delivered",52.9,9.3,1,"2018-03-22 11:48:47","2018-03-22 12:09:03","2018-04-10 00:00:00","2018-04-06 10:03:06",1815,"2018-04-07 00:00:00",3
1591,"delivered",94.5,34.46,1,"2017-09-04 11:41:03","2017-09-04 11:55:23","2017-09-27 00:00:00","2017-09-11 20:05:11",390,"2017-09-12 00:00:00",5
1592,"delivered",253.6,33.04,2,"2017-07-28 20:48:11","2017-07-28 21:03:34","2017-08-17 00:00:00","2017-08-15 13:06:45",2272,"2017-08-16 00:00:00",5
1593,"delivered",41,7.28,1,"2018-01-26 14:18:17","2018-01-26 14:34:10","2018-02-19 00:00:00","2018-02-01 18:22:54",767,"2018-02-02 00:00:00",1
1594,"delivered",159.99,9.31,1,"2017-06-24 17:01:08","2017-06-24 17:15:23","2017-07-07 00:00:00","2017-06-29 13:26:32",1522,"2017-06-30 00:00:00",5
1595,"delivered",74.9,27.06,1,"2017-05-22 08:50:07","2017-05-22 09:02:26","2017-06-22 00:00:00","2017-06-02 14:56:09",2134,"2017-06-03 00:00:00",4
1596,"delivered",89.9,21.12,1,"2017-11-01 20:52:18","2017-11-01 21:06:07","2017-11-27 00:00:00","2017-11-18 19:02:26",490,"2017-11-19 00:00:00",3
1597,"delivered",70,13.51,1,"2017-11-24 15:39:55","2017-11-24 19:13:10","2017-12-14 00:00:00","2017-12-04 22:26:56",1080,"2017-12-05 00:00:00",5
1598,"delivered",52.64,18.19,1,"2017-11-29 18:03:19","2017-12-01 17:59:30","2017-12-27 00:00:00","2017-12-13 22:48:45",1410,"2017-12-14 00:00:00",3
1599,"delivered",199,25.94,1,"2017-11-14 17:38:37","2017-11-14 17:50:29","2017-12-19 00:00:00","2017-11-25 11:53:09",725,"2017-11-26 00:00:00",5
1600,"delivered",19.9,11.85,1,"2017-10-22 18:08:31","2017-10-22 18:25:59","2017-11-09 00:00:00","2017-10-30 19:09:19",2110,"2017-10-31 00:00:00",1
1601,"delivered",299,22.58,1,"2018-01-02 11:53:06","2018-01-03 16:13:37","2018-02-01 00:00:00","2018-01-17 23:28:49",1898,"2018-01-18 00:00:00",4
1602,"delivered",241.1,31.53,1,"2017-08-31 16:34:27","2017-09-02 02:50:24","2017-09-20 00:00:00","2017-09-13 17:12:54",2244,"2017-09-14 00:00:00",5
1603,"delivered",54.9,14.13,1,"2018-02-09 14:23:40","2018-02-15 03:55:54","2018-03-07 00:00:00","2018-02-23 22:21:25",371,"2018-02-24 00:00:00",5
1604,"delivered",219.99,14.09,1,"2017-06-22 14:35:45","2017-06-22 14:50:10","2017-07-05 00:00:00","2017-07-01 13:07:52",873,"2017-07-02 00:00:00",3
1605,"delivered",133.6,16.7,1,"2017-12-02 11:18:55","2017-12-02 11:38:27","2018-01-11 00:00:00","2018-01-23 18:38:37",1328,"2018-01-13 00:00:00",1
1606,"delivered",19.9,15.1,1,"2017-09-12 17:18:00","2017-09-14 07:10:08","2017-10-09 00:00:00","2017-10-05 17:20:16",2110,"2017-10-06 00:00:00",5
1607,"delivered",99.99,9.26,1,"2018-02-06 11:17:06","2018-02-07 11:15:33","2018-03-02 00:00:00","2018-02-09 16:19:33",1693,"2018-02-10 00:00:00",5
1608,"delivered",79.9,42.59,1,"2018-02-20 18:07:15","2018-02-20 18:25:35","2018-03-29 00:00:00","2018-03-09 23:46:37",1835,"2018-03-10 00:00:00",5
1609,"delivered",799,30.87,1,"2018-01-26 11:45:55","2018-01-26 11:53:26","2018-03-06 00:00:00","2018-02-09 19:18:57",1980,"2018-02-10 00:00:00",1
1610,"canceled",2281.8,64.38,2,"2017-04-19 16:32:02","2017-04-20 16:36:24","2017-05-30 00:00:00","",1088,"2017-06-02 00:00:00",2
1611,"delivered",23.99,11.85,1,"2018-01-31 12:40:23","2018-01-31 13:47:00","2018-02-22 00:00:00","2018-02-09 15:32:22",2027,"2018-02-10 00:00:00",5
1612,"delivered",79.99,14.31,1,"2017-11-10 21:33:03","2017-11-10 21:46:49","2017-11-30 00:00:00","2017-11-18 15:07:01",646,"2017-11-19 00:00:00",5
1613,"delivered",522.5,36.11,1,"2017-12-12 07:13:13","2017-12-12 10:32:20","2018-01-10 00:00:00","2017-12-26 16:33:03",2179,"2017-12-27 00:00:00",3
1614,"delivered",29.9,21.19,1,"2017-11-05 22:52:55","2017-11-07 05:31:26","2017-12-07 00:00:00","2017-11-10 17:48:38",671,"2017-11-11 00:00:00",3
1615,"delivered",22.9,11.85,1,"2017-08-27 21:23:00","2017-08-27 21:35:14","2017-09-14 00:00:00","2017-09-12 14:45:01",2297,"2017-09-14 00:00:00",1
1616,"delivered",44,14.1,1,"2017-08-09 13:04:09","2017-08-09 13:15:13","2017-08-31 00:00:00","2017-08-15 19:36:31",1754,"2017-08-16 00:00:00",3
1617,"delivered",69.9,18.54,1,"2018-04-02 19:52:52","2018-04-02 20:09:38","2018-04-26 00:00:00","2018-04-11 23:35:22",638,"2018-04-12 00:00:00",3
1618,"delivered",49,17.6,1,"2017-10-23 13:16:39","2017-10-23 13:28:23","2017-11-14 00:00:00","2017-11-01 20:26:55",1179,"2017-11-02 00:00:00",5
1619,"delivered",90,8.82,1,"2017-08-02 15:05:04","2017-08-02 15:22:55","2017-08-17 00:00:00","2017-08-04 21:22:17",595,"2017-08-05 00:00:00",5
1620,"delivered",84.5,35.91,1,"2017-06-15 23:12:25","2017-06-15 23:30:17","2017-07-20 00:00:00","2017-07-05 15:22:13",2234,"2017-07-06 00:00:00",5
1621,"delivered",19.9,7.78,1,"2017-07-24 11:52:43","2017-07-25 03:30:38","2017-08-04 00:00:00","2017-07-27 21:02:47",2348,"2017-07-28 00:00:00",5
1622,"delivered",39.6,16.6,1,"2017-07-12 17:02:01","2017-07-12 17:10:11","2017-08-03 00:00:00","2017-07-24 20:52:58",1142,"2017-07-25 00:00:00",5
1623,"delivered",259.9,26.66,1,"2017-11-05 13:21:19","2017-11-07 07:30:36","2017-11-28 00:00:00","2017-11-20 15:54:39",1085,"2017-11-21 00:00:00",1
1624,"delivered",32.9,17.63,1,"2017-12-19 18:08:44","2017-12-21 02:11:53","2018-01-15 00:00:00","2017-12-27 16:18:56",1686,"2017-12-28 00:00:00",5
1625,"delivered",145.35,9.83,1,"2017-09-11 10:31:00","2017-09-12 04:45:47","2017-09-21 00:00:00","2017-09-14 22:20:09",582,"2017-09-15 00:00:00",5
1626,"delivered",32,9.34,1,"2017-09-28 13:16:43","2017-09-28 13:28:18","2017-10-16 00:00:00","2017-10-10 22:21:21",1104,"2017-10-11 00:00:00",1
1627,"delivered",29.9,16.79,1,"2017-09-17 12:18:26","2017-09-17 12:30:10","2017-10-13 00:00:00","2017-09-28 16:47:50",2015,"2017-09-29 00:00:00",5
1628,"delivered",205,48.87,1,"2017-07-07 21:48:26","2017-07-07 21:55:21","2017-08-11 00:00:00","2017-07-26 01:27:57",2378,"2017-07-26 00:00:00",5
1629,"delivered",79,7.81,1,"2017-08-08 19:08:36","2017-08-08 19:23:55","2017-08-21 00:00:00","2017-08-10 16:24:00",332,"2017-08-11 00:00:00",1
1630,"delivered",79.99,14.65,1,"2018-03-29 10:42:41","2018-03-29 10:55:16","2018-04-19 00:00:00","2018-04-10 18:55:55",2154,"2018-04-11 00:00:00",4
1631,"delivered",42.99,17.63,1,"2017-05-28 22:48:59","2017-05-28 23:02:38","2017-07-03 00:00:00","2017-06-12 13:12:36",550,"2017-06-13 00:00:00",5
1632,"delivered",299,33.24,1,"2017-11-21 17:23:04","2017-11-23 02:36:26","2017-12-13 00:00:00","2017-12-07 14:47:05",1685,"2017-12-08 00:00:00",5
1633,"delivered",49.9,3.01,1,"2017-05-25 14:54:05","2017-05-26 02:30:26","2017-06-14 00:00:00","2017-05-29 12:22:44",619,"2017-05-30 00:00:00",3
1634,"delivered",103.97,25.04,1,"2017-07-28 21:04:59","2017-07-28 21:23:29","2017-08-17 00:00:00","2017-08-09 14:41:10",950,"2000-01-01 00:00:00",5
1635,"delivered",220,16.29,1,"2017-05-19 19:08:46","2017-05-19 19:25:22","2017-06-13 00:00:00","2017-06-05 08:24:49",2368,"2017-06-06 00:00:00",5
1636,"shipped",24.9,8.72,1,"2017-04-28 11:21:09","2017-04-28 12:00:42","2017-05-22 00:00:00","",1598,"2017-05-24 00:00:00",1
1637,"delivered",99.9,16.33,1,"2017-12-01 14:10:27","2017-12-01 14:39:00","2017-12-26 00:00:00","2017-12-16 20:12:53",6,"2017-12-17 00:00:00",4
1638,"delivered",115,20.89,1,"2018-03-31 22:26:21","2018-04-02 20:09:38","2018-04-18 00:00:00","2018-04-10 00:20:03",731,"2018-04-11 00:00:00",4
1639,"delivered",86.9,21.1,1,"2018-01-09 13:06:04","2018-01-10 10:32:44","2018-02-06 00:00:00","2018-01-24 22:32:13",490,"2018-01-25 00:00:00",4
1640,"delivered",69.9,13.51,1,"2017-08-21 14:18:54","2017-08-21 14:30:20","2017-09-11 00:00:00","2017-09-01 21:30:09",1474,"2017-09-02 00:00:00",1
1641,"processing",67.5,22.79,1,"2017-12-03 08:57:06","2017-12-03 09:13:46","2018-01-02 00:00:00","",2270,"2018-01-04 00:00:00",1
1642,"delivered",59.9,13.44,1,"2017-11-05 16:12:10","2017-11-05 16:26:38","2017-11-24 00:00:00","2017-11-16 18:02:51",179,"2017-11-17 00:00:00",5
1643,"delivered",329.9,20.19,1,"2018-04-01 14:34:29","2018-04-01 15:15:11","2018-04-23 00:00:00","2018-04-10 12:23:21",1126,"2018-04-11 00:00:00",4
1644,"delivered",84.99,25.87,1,"2017-10-09 14:36:54","2017-10-10 19:07:15","2017-11-09 00:00:00","2017-11-01 21:17:35",1426,"2017-11-02 00:00:00",5
1645,"delivered",33,3.06,1,"2017-04-22 18:49:48","2017-04-22 19:01:19","2017-05-18 00:00:00","2017-05-03 12:32:44",2305,"2017-05-04 00:00:00",5
1646,"delivered",57.11,17.65,1,"2017-09-26 19:17:06","2017-09-27 03:34:31","2017-10-23 00:00:00","2017-10-04 21:03:05",1985,"2017-10-05 00:00:00",2
1647,"delivered",99.99,15.65,1,"2017-08-20 18:21:07","2017-08-21 18:25:27","2017-09-21 00:00:00","2017-08-25 20:22:45",1256,"2017-08-26 00:00:00",5
1648,"delivered",129,21.3,1,"2018-01-17 21:05:00","2018-01-17 21:17:28","2018-02-09 00:00:00","2018-01-23 21:58:37",975,"2018-01-24 00:00:00",5
1649,"delivered",106,16.37,1,"2017-10-10 11:04:32","2017-10-12 02:21:04","2017-10-30 00:00:00","2017-11-27 18:52:03",1737,"2017-11-03 00:00:00",1
1650,"delivered",33,3.07,1,"2017-04-22 18:49:48","2017-04-22 19:01:19","2017-05-18 00:00:00","2017-05-03 12:32:44",2050,"2017-05-04 00:00:00",5
1651,"delivered",25.99,9.34,1,"2018-02-04 17:38:12","2018-02-04 17:50:26","2018-02-21 00:00:00","2018-02-06 17:04:29",1788,"2018-02-07 00:00:00",5
1652,"delivered",105.9,29.14,1,"2017-07-15 06:41:01","2017-07-15 06:50:10","2017-08-22 00:00:00","2017-08-10 20:27:28",1038,"2017-08-11 00:00:00",4
1653,"delivered",163.99,18.72,1,"2017-09-02 15:23:36","2017-09-02 15:35:26","2017-09-25 00:00:00","2017-09-14 22:12:56",222,"2017-09-15 00:00:00",4
1654,"delivered",49.9,34.15,1,"2017-06-07 19:20:24","2017-06-07 19:42:11","2017-07-12 00:00:00","2017-09-19 18:10:16",573,"2017-07-14 00:00:00",1
1655,"delivered",110,17.02,1,"2017-10-13 19:54:40","2017-10-13 20:07:07","2017-11-01 00:00:00","2017-10-25 18:37:47",1874,"2017-10-26 00:00:00",5
1656,"delivered",29.99,34.15,1,"2017-06-28 11:55:57","2017-06-28 12:10:12","2017-07-28 00:00:00","2017-08-01 18:35:54",542,"2017-07-30 00:00:00",1
1657,"delivered",129,38.45,1,"2018-01-16 21:50:55","2018-01-16 21:58:40","2018-02-22 00:00:00","2018-02-09 00:33:58",2120,"2018-02-09 00:00:00",5
1658,"delivered",19.99,15.1,1,"2017-07-23 22:06:41","2017-07-23 22:15:20","2017-08-24 00:00:00","2017-07-28 16:49:49",1872,"2017-07-29 00:00:00",5
1659,"delivered",897,71.88,3,"2018-01-07 16:56:57","2018-01-07 17:09:24","2018-02-07 00:00:00","2018-01-26 15:52:13",1336,"2018-01-27 00:00:00",1
1660,"delivered",29.99,7.94,1,"2017-11-22 17:20:52","2017-11-22 17:30:24","2017-12-08 00:00:00","2017-11-29 00:38:23",2271,"2017-11-30 00:00:00",4
1661,"delivered",49,15.1,1,"2017-06-03 14:47:42","2017-06-03 15:02:25","2017-06-28 00:00:00","2017-06-13 15:44:11",1195,"2017-06-14 00:00:00",5
1662,"delivered",98,12.19,1,"2017-12-24 09:30:47","2017-12-24 09:47:08","2018-01-19 00:00:00","2017-12-30 19:12:27",1563,"2017-12-31 00:00:00",5
1663,"delivered",79.99,12.69,1,"2017-10-10 22:16:11","2017-10-10 22:28:54","2017-10-27 00:00:00","2017-10-17 22:49:33",1954,"2017-10-18 00:00:00",5
1664,"delivered",349.9,19.7,1,"2017-11-09 12:17:48","2017-11-10 12:10:34","2017-12-05 00:00:00","2017-11-22 17:47:49",1715,"2017-11-23 00:00:00",4
1665,"delivered",45.9,16.11,1,"2017-08-22 15:32:50","2017-08-23 02:50:38","2017-09-14 00:00:00","2017-09-01 20:00:06",398,"2017-09-02 00:00:00",5
1666,"delivered",999.99,131.32,1,"2017-05-30 09:27:11","2017-05-30 09:43:02","2017-07-04 00:00:00","2017-06-19 16:11:47",910,"2017-06-20 00:00:00",1
1667,"delivered",99,52.71,1,"2017-09-08 12:16:48","2017-09-12 04:55:21","2017-10-03 00:00:00","2017-09-23 01:23:34",2209,"2017-09-23 00:00:00",1
1668,"delivered",279,37.61,1,"2017-10-26 12:48:30","2017-10-26 13:07:42","2017-11-27 00:00:00","2017-11-20 13:39:38",2282,"2017-11-21 00:00:00",1
1669,"delivered",110,29.17,1,"2017-06-11 21:27:02","2017-06-11 21:35:21","2017-07-13 00:00:00","2017-09-19 14:02:52",232,"2017-07-13 00:00:00",3
1670,"delivered",23.4,8.27,1,"2017-12-05 21:23:16","2017-12-07 03:10:42","2017-12-21 00:00:00","2017-12-11 22:47:20",2191,"2017-12-12 00:00:00",5
1671,"delivered",86.99,17.86,1,"2017-12-02 15:43:41","2017-12-02 15:55:24","2018-01-09 00:00:00","2018-01-10 18:51:37",1469,"2018-01-11 00:00:00",1
1672,"delivered",129.9,23.78,1,"2017-08-01 13:15:31","2017-08-01 13:30:13","2017-08-23 00:00:00","2017-08-09 19:00:00",931,"2017-08-10 00:00:00",5
1673,"delivered",180,17.7,1,"2018-01-14 20:01:54","2018-01-16 03:35:39","2018-02-09 00:00:00","2018-01-24 23:23:07",1451,"2018-01-25 00:00:00",4
1674,"delivered",45,15.1,1,"2017-11-23 14:51:39","2017-11-23 15:10:14","2017-12-19 00:00:00","2017-12-04 22:48:36",45,"2017-12-05 00:00:00",5
1675,"delivered",259,14.97,1,"2017-09-18 15:07:49","2017-09-18 15:32:48","2017-09-28 00:00:00","2017-09-19 18:25:18",930,"2017-09-20 00:00:00",5
1676,"delivered",45.9,15.98,1,"2018-01-02 10:43:22","2018-01-03 14:06:50","2018-01-24 00:00:00","2018-01-11 16:53:41",1214,"2018-01-12 00:00:00",5
1677,"delivered",99.99,17.95,1,"2017-05-19 08:01:08","2017-05-19 08:10:16","2017-06-12 00:00:00","2017-06-02 13:23:53",1693,"2017-06-03 00:00:00",5
1678,"delivered",119.99,36.5,1,"2018-01-12 09:05:41","2018-01-12 09:18:00","2018-03-26 00:00:00","2018-01-30 22:21:33",462,"2018-01-31 00:00:00",3
1679,"delivered",31,9.34,1,"2017-09-22 08:53:31","2017-09-22 09:05:19","2017-10-09 00:00:00","2017-09-25 16:12:34",1719,"2017-09-26 00:00:00",5
1680,"delivered",550,259.7,1,"2017-05-31 13:03:50","2017-05-31 13:15:21","2017-07-12 00:00:00","2017-06-26 14:58:50",99,"2017-06-27 00:00:00",4
1681,"delivered",289.8,9.91,1,"2017-09-05 17:58:54","2017-09-05 18:10:25","2017-09-18 00:00:00","2017-09-08 19:33:35",592,"2017-09-09 00:00:00",5
1682,"delivered",98.9,14.42,1,"2017-09-03 18:39:52","2017-09-05 04:30:59","2017-09-26 00:00:00","2017-09-15 21:17:50",1650,"2017-09-16 00:00:00",5
1683,"delivered",67.9,15.19,1,"2018-02-27 16:44:08","2018-02-27 16:56:17","2018-03-22 00:00:00","2018-04-10 13:53:51",1294,"2018-03-24 00:00:00",1
1684,"delivered",70.97,13.52,1,"2017-12-05 19:05:13","2017-12-07 07:52:00","2017-12-29 00:00:00","2017-12-20 21:18:34",233,"2017-12-21 00:00:00",5
1685,"delivered",99,28.68,1,"2018-01-09 16:11:49","2018-01-09 16:19:23","2018-02-05 00:00:00","2018-01-19 23:32:40",995,"2018-01-20 00:00:00",5
1686,"delivered",24.9,25.63,1,"2017-09-08 11:20:30","2017-09-08 11:30:19","2017-10-13 00:00:00","2017-09-19 18:25:59",1207,"2017-09-20 00:00:00",2
1687,"delivered",1050,21.1,1,"2017-11-23 11:47:25","2017-11-23 11:55:54","2017-12-12 00:00:00","2017-12-18 19:58:00",1838,"2017-12-14 00:00:00",1
